FID,SAMPLEID,SOILTYPE,DEPTH_m,X_EUREF,Y_EUREF,MULTIBLE_TILL,PROFILE,PROFILE_END,SUBTILL_SORTED
16821,15102,moreeni,2,487942.5977,7520997.357,No,Profile,No,No
16822,15102,rapakallio,3,487942.5977,7520997.357,No,Profile,No,No
16823,15103,moreeni,1.5,487932.6021,7521057.333,No,Profile,No,No
16824,15103,rapakallio,2,487932.6021,7521057.333,No,Profile,No,No
16825,15104,moreeni,1,487862.6302,7521047.337,No,Profile,No,No
16826,15104,moreeni,2,487862.6302,7521047.337,No,Profile,No,No
16827,15104,rapakallio,2.1,487862.6302,7521047.337,No,Profile,No,No
16828,15104,rapakallio,2.5,487862.6302,7521047.337,No,Profile,No,No
16829,15105,moreeni,1,487972.5867,7521207.273,No,Profile,No,No
16830,15105,moreeni,1.5,487972.5867,7521207.273,No,Profile,No,No
16831,15106,moreeni,1,488002.5743,7521137.301,No,Profile,No,No
16832,15106,rapakallio,2,488002.5743,7521137.301,No,Profile,No,No
16833,15106,rapakallio,2.9,488002.5743,7521137.301,No,Profile,No,No
16834,15107,moreeni,1,488052.5543,7521157.293,No,Profile,No,No
16835,15107,rapakallio,2,488052.5543,7521157.293,No,Profile,No,No
16836,15107,rapakallio,3,488052.5543,7521157.293,No,Profile,No,No
16837,15107,rapakallio,3.8,488052.5543,7521157.293,No,Profile,No,No
16838,15108,moreeni,1,487372.8301,7521607.115,No,Profile,No,No
16839,15108,moreeni,1.5,487372.8301,7521607.115,No,Profile,No,No
16840,15109,moreeni,1,487442.8024,7521697.079,No,Profile,No,No
16841,15109,rapakallio,1.9,487442.8024,7521697.079,No,Profile,No,No
16842,15110,moreeni,1,487372.8305,7521687.083,No,Profile,No,No
16843,15110,moreeni,2,487372.8305,7521687.083,No,Profile,No,No
16844,15110,rapakallio,2.5,487372.8305,7521687.083,No,Profile,No,No
16845,15111,moreeni,1.3,487352.8389,7521757.055,No,Profile,No,No
16846,15111,rapakallio,2,487352.8389,7521757.055,No,Profile,No,No
16847,15111,rapakallio,2.9,487352.8389,7521757.055,No,Profile,No,No
16848,15112,moreeni,1,487292.8627,7521677.087,No,Profile,No,No
16849,15112,rapakallio,2,487292.8627,7521677.087,No,Profile,No,No
16850,15112,rapakallio,2.8,487292.8627,7521677.087,No,Profile,No,No
16851,15113,moreeni,1,487232.8863,7521587.123,No,Profile,No,No
16852,15113,moreeni,2,487232.8863,7521587.123,No,Profile,No,No
16853,15113,rapakallio,2.7,487232.8863,7521587.123,No,Profile,No,No
16854,15114,moreeni,1,487312.8542,7521597.119,No,Profile,No,No
16855,15114,moreeni,2,487312.8542,7521597.119,No,Profile,No,No
16856,15114,rapakallio,2.4,487312.8542,7521597.119,No,Profile,No,No
16857,15115,moreeni,1,487322.8498,7521527.147,No,Profile,No,No
16858,15115,moreeni,2,487322.8498,7521527.147,No,Profile,No,No
16859,15115,rapakallio,2.7,487322.8498,7521527.147,No,Profile,No,No
16860,15116,moreeni,3,487002.97,7519797.835,No,Profile,No,No
16861,15116,rapakallio,4,487002.97,7519797.835,No,Profile,No,No
16862,15117,moreeni,3,486913.0066,7519867.807,No,Profile,No,No
16863,15117,rapakallio,4,486913.0066,7519867.807,No,Profile,No,No
16864,15117,rapakallio,5,486913.0066,7519867.807,No,Profile,No,No
16865,15118,moreeni,3,486992.9744,7519877.803,No,Profile,No,No
16866,15118,moreeni,3.8,486992.9744,7519877.803,No,Profile,No,No
16867,15119,moreeni,3,486923.0022,7519797.835,No,Profile,No,No
16868,15119,rapakallio,4,486923.0022,7519797.835,No,Profile,No,No
16869,15120,moreeni,3,487042.9543,7519877.803,No,Profile,No,No
16870,15120,moreeni,3.6,487042.9543,7519877.803,No,Profile,No,No
16871,15121,moreeni,3,486972.9828,7519937.779,No,Profile,No,No
16872,15121,moreeni,4,486972.9828,7519937.779,No,Profile,No,No
16873,15121,rapakallio,4.5,486972.9828,7519937.779,No,Profile,No,No
16874,15122,moreeni,3,486863.0264,7519797.835,No,Profile,No,No
16875,15123,moreeni,3,486952.9898,7519727.863,No,Profile,No,No
16876,15123,rapakallio,3.9,486952.9898,7519727.863,No,Profile,No,No
16877,15124,moreeni,3,487032.9578,7519757.851,No,Profile,No,No
16878,15124,rapakallio,4,487032.9578,7519757.851,No,Profile,No,No
16879,15124,rapakallio,4.6,487032.9578,7519757.851,No,Profile,No,No
16880,15125,moreeni,2,485783.4583,7519278.042,No,Profile,No,No
16881,15125,moreeni,3,485783.4583,7519278.042,No,Profile,No,No
16882,15125,rapakallio,3.5,485783.4583,7519278.042,No,Profile,No,No
16883,15126,moreeni,3,485843.4346,7519358.011,No,Profile,No,No
16884,15126,rapakallio,4,485843.4346,7519358.011,No,Profile,No,No
16885,15127,moreeni,2,485773.4628,7519368.007,No,Profile,No,No
16886,15127,moreeni,3,485773.4628,7519368.007,No,Profile,No,No
16887,15128,moreeni,2,485733.4791,7519417.987,No,Profile,No,No
16888,15128,moreeni,2.7,485733.4791,7519417.987,No,Profile,No,No
16889,15129,moreeni,2,485683.4989,7519338.019,No,Profile,No,No
16890,15129,moreeni,3,485683.4989,7519338.019,No,Profile,No,No
16891,15129,moreeni,3.6,485683.4989,7519338.019,No,Profile,No,No
16892,15130,moreeni,3,485643.5145,7519248.054,No,Profile,No,No
16893,15131,moreeni,3,485713.4864,7519258.05,No,Profile,No,No
16894,15131,rapakallio,4,485713.4864,7519258.05,No,Profile,No,No
16895,15132,moreeni,3,485743.474,7519198.074,No,Profile,No,No
16896,15132,rapakallio,3.1,485743.474,7519198.074,No,Profile,No,No
16897,15132,rapakallio,3.9,485743.474,7519198.074,No,Profile,No,No
16898,46231,moreeni,0.8,485993.4069,7525955.387,No,Profile,No,No
16899,03296,moreeni,0.2,483084.5826,7526915.007,No,Profile,No,No
16900,03297,moreeni,0.6,483194.5382,7526895.015,No,Profile,No,No
16901,03298,moreeni,1.4,483194.5382,7526895.015,No,Profile,No,No
16902,03299,moreeni,0.6,483134.5627,7526954.991,No,Profile,No,No
16903,03300,moreeni,1.5,483134.5627,7526954.991,No,Profile,No,No
16904,03301,moreeni,0.6,483054.5953,7527034.96,No,Profile,No,No
16905,03302,moreeni,1.5,483054.5953,7527034.96,No,Profile,No,No
16906,04187,moreeni,0.2,488092.572,7527974.582,No,Profile,No,No
16907,04188,moreeni,0.6,488092.572,7527974.582,No,Profile,No,No
16908,04188,moreeni,0.6,488092.572,7527974.582,No,Profile,No,No
16909,04190,moreeni,1.5,487992.6126,7528054.55,No,Profile,No,No
16910,04191,moreeni,0.2,487912.6452,7528134.518,No,Profile,No,No
16911,04192,moreeni,0.1,487832.6776,7528174.503,No,Profile,No,No
16912,04194,moreeni,0.2,487692.7345,7528284.459,No,Profile,No,No
16913,04195,moreeni,0.6,487692.7345,7528284.459,No,Profile,No,No
16914,04195,moreeni,0.6,487692.7345,7528284.459,No,Profile,No,No
16915,04196,moreeni,0.2,487612.767,7528344.435,No,Profile,No,No
16916,04197,moreeni,0.6,487612.767,7528344.435,No,Profile,No,No
16917,04197,moreeni,0.6,487612.767,7528344.435,No,Profile,No,No
16918,04198,moreeni,1,487612.767,7528344.435,No,Profile,No,No
16919,04198,moreeni,1,487612.767,7528344.435,No,Profile,No,No
16920,04199,moreeni,0.2,487532.7994,7528404.411,No,Profile,No,No
16921,04200,moreeni,0.6,487532.7994,7528404.411,No,Profile,No,No
16922,04200,moreeni,0.6,487532.7994,7528404.411,No,Profile,No,No
16923,04201,moreeni,1,487532.7994,7528404.411,No,Profile,No,No
16924,04202,moreeni,0.2,487452.8319,7528464.388,No,Profile,No,No
16925,04203,moreeni,0.6,487452.8319,7528464.388,No,Profile,No,No
16926,04203,moreeni,0.6,487452.8319,7528464.388,No,Profile,No,No
16927,04206,moreeni,0.6,487362.8684,7528524.364,No,Profile,No,No
16928,04206,moreeni,0.6,487362.8684,7528524.364,No,Profile,No,No
16929,04207,moreeni,1.2,487362.8684,7528524.364,No,Profile,No,No
16930,04207,moreeni,1.2,487362.8684,7528524.364,No,Profile,No,No
16931,04208,moreeni,0.6,487282.9009,7528584.34,No,Profile,No,No
16932,04208,moreeni,0.6,487282.9009,7528584.34,No,Profile,No,No
16933,04209,moreeni,1.5,487282.9009,7528584.34,No,Profile,No,No
16934,04218,moreeni,1.5,487042.9984,7528764.269,No,Profile,No,No
16935,04221,moreeni,1.2,486963.0309,7528824.245,No,Profile,No,No
16936,04223,moreeni,0.6,486883.0633,7528874.225,No,Profile,No,No
16937,04224,moreeni,1.2,486883.0633,7528874.225,No,Profile,No,No
16938,04225,moreeni,1.5,486813.0918,7528934.201,No,Profile,No,No
16939,04227,moreeni,0.6,486733.1243,7528994.177,No,Profile,No,No
16940,04228,moreeni,1.5,486733.1243,7528994.177,No,Profile,No,No
16941,04230,moreeni,0.6,486653.1568,7529054.154,No,Profile,No,No
16942,04231,moreeni,1.5,486653.1568,7529054.154,No,Profile,No,No
16943,04233,moreeni,0.6,486603.1772,7529114.13,No,Profile,No,No
16944,04234,moreeni,1.5,486603.1772,7529114.13,No,Profile,No,No
16945,04236,moreeni,0.6,486503.2177,7529174.106,No,Profile,No,No
16946,04238,moreeni,0.6,486433.2462,7529234.082,No,Profile,No,No
16947,04239,moreeni,1.2,486433.2462,7529234.082,No,Profile,No,No
16948,04241,moreeni,0.6,486343.2827,7529304.055,No,Profile,No,No
16949,04242,moreeni,0.9,486343.2827,7529304.055,No,Profile,No,No
16950,04244,moreeni,0.6,486273.3112,7529364.031,No,Profile,No,No
16951,04245,moreeni,1,486273.3112,7529364.031,No,Profile,No,No
16952,04246,moreeni,1.3,486193.3437,7529424.007,No,Profile,No,No
16953,04248,moreeni,0.6,486123.3721,7529483.983,No,Profile,No,No
16954,04249,moreeni,1.2,486123.3721,7529483.983,No,Profile,No,No
16955,04251,moreeni,0.6,486033.4087,7529553.955,No,Profile,No,No
16956,04252,moreeni,1,486033.4087,7529553.955,No,Profile,No,No
16957,04254,moreeni,0.6,485963.4371,7529603.936,No,Profile,No,No
16958,04255,moreeni,1,485963.4371,7529603.936,No,Profile,No,No
16959,04257,moreeni,0.6,485893.4656,7529673.908,No,Profile,No,No
16960,04258,moreeni,1,485893.4656,7529673.908,No,Profile,No,No
16961,04260,moreeni,0.6,485813.4982,7529743.88,No,Profile,No,No
16962,04262,moreeni,0.6,485733.5306,7529803.856,No,Profile,No,No
16963,04267,moreeni,0.6,485383.6723,7529963.793,No,Profile,No,No
16964,04602,moreeni,1.3,481945.0561,7529893.824,No,Profile,No,No
16965,04603,moreeni,1.5,482025.0235,7529823.851,No,Profile,No,No
16966,04604, ,2,482094.9949,7529733.887,No,Profile,No,No
16967,04606,moreeni,1.6,482234.9379,7529583.947,No,Profile,No,No
16968,04607,moreeni,2,482314.9053,7529503.978,No,Profile,No,No
16969,04608,moreeni,1.5,482384.8767,7529424.01,No,Profile,No,No
16970,04609,moreeni,0.6,482454.8482,7529354.038,No,Profile,No,No
16971,04610,moreeni,1.5,482454.8482,7529354.038,No,Profile,No,No
16972,04611,hiekka,1.6,482524.8197,7529284.066,No,Profile,No,No
16973,04612,hiekka,1.5,482584.7951,7529204.097,No,Profile,No,No
16974,04615,moreeni,0.6,482814.7023,7529144.121,No,Profile,No,No
16975,04616,moreeni,1.5,482814.7023,7529144.121,No,Profile,No,No
16976,04618,moreeni,0.6,482894.6697,7529054.157,No,Profile,No,No
16977,04619,moreeni,1.5,482894.6697,7529054.157,No,Profile,No,No
16978,04620,moreeni,1.5,482934.6531,7528954.196,No,Profile,No,No
16979,04623, ,2,483134.5714,7528714.292,No,Profile,No,No
16980,04624, ,2,483194.5469,7528634.323,No,Profile,No,No
16981,04625, ,1.5,483234.5304,7528554.355,No,Profile,No,No
16982,04628,moreeni,0.6,483494.4242,7528234.482,No,Profile,No,No
16983,04629,moreeni,1.2,483494.4242,7528234.482,No,Profile,No,No
16984,04631,moreeni,0.6,483554.3996,7528154.514,No,Profile,No,No
16985,04632,moreeni,1,483554.3996,7528154.514,No,Profile,No,No
16986,04633,moreeni,0.2,483654.3591,7528104.534,No,Profile,No,No
16987,04634,moreeni,0.6,483654.3591,7528104.534,No,Profile,No,No
16988,04635,moreeni,1.3,483654.3591,7528104.534,No,Profile,No,No
16989,04636,moreeni,0.2,483714.3347,7528034.562,No,Profile,No,No
16990,04637,moreeni,0.6,483714.3347,7528034.562,No,Profile,No,No
16991,04638,moreeni,1,483714.3347,7528034.562,No,Profile,No,No
16992,04639,moreeni,1.5,483794.3022,7527974.585,No,Profile,No,No
16993,04640,moreeni,1.5,483844.2817,7527894.617,No,Profile,No,No
16994,04641,moreeni,2,483914.2532,7527834.641,No,Profile,No,No
16995,04642,moreeni,1.5,483984.2246,7527754.673,No,Profile,No,No
16996,04645,moreeni,0.2,484124.1676,7527614.728,No,Profile,No,No
16997,04646,moreeni,0.6,484124.1676,7527614.728,No,Profile,No,No
16998,04647,moreeni,1,484124.1676,7527614.728,No,Profile,No,No
16999,04648,moreeni,0.2,484194.1391,7527554.752,No,Profile,No,No
17000,04649,moreeni,0.6,484194.1391,7527554.752,No,Profile,No,No
17001,04650,moreeni,1.1,484194.1391,7527554.752,No,Profile,No,No
17002,04651, ,0.2,484264.1105,7527464.788,No,Profile,No,No
17003,04652,moreeni,0.6,484264.1105,7527464.788,No,Profile,No,No
17004,04653,moreeni,1.3,484264.1105,7527464.788,No,Profile,No,No
17005,04654,moreeni,0.2,484344.0779,7527384.819,No,Profile,No,No
17006,04655,moreeni,0.6,484344.0779,7527384.819,No,Profile,No,No
17007,04656,moreeni,0.8,484344.0779,7527384.819,No,Profile,No,No
17008,04657,moreeni,0.2,484414.0495,7527324.843,No,Profile,No,No
17009,04658,moreeni,0.6,484414.0495,7527324.843,No,Profile,No,No
17010,04659,moreeni,1,484414.0495,7527324.843,No,Profile,No,No
17011,04661,moreeni,0.6,484454.0331,7527264.867,No,Profile,No,No
17012,04662,moreeni,1.1,484454.0331,7527264.867,No,Profile,No,No
17013,04663,moreeni,0.2,484553.9925,7527184.899,No,Profile,No,No
17014,04664,moreeni,0.6,484553.9925,7527184.899,No,Profile,No,No
17015,04665,moreeni,1,484553.9925,7527184.899,No,Profile,No,No
17016,04666,moreeni,0.2,484633.96,7527124.923,No,Profile,No,No
17017,04667,moreeni,0.6,484633.96,7527124.923,No,Profile,No,No
17018,04668,moreeni,1.1,484633.96,7527124.923,No,Profile,No,No
17019,04669, ,0.2,484693.9355,7527054.95,No,Profile,No,No
17020,04670,moreeni,0.6,484693.9355,7527054.95,No,Profile,No,No
17021,04671,moreeni,1.2,484693.9355,7527054.95,No,Profile,No,No
17022,04672,moreeni,0.2,484753.9109,7526974.982,No,Profile,No,No
17023,04673,moreeni,0.6,484753.9109,7526974.982,No,Profile,No,No
17024,04674,moreeni,1,484753.9109,7526974.982,No,Profile,No,No
17025,04675,moreeni,0.2,484853.8704,7526915.006,No,Profile,No,No
17026,04676,moreeni,0.6,484853.8704,7526915.006,No,Profile,No,No
17027,04677,moreeni,0.9,484853.8704,7526915.006,No,Profile,No,No
17028,35465,moreeni,1.3,479845.8934,7528354.438,No,Profile,No,No
17029,35466,moreeni,1.3,479935.8569,7528284.465,No,Profile,No,No
17030,35467,moreeni,1.3,480025.8204,7528234.485,No,Profile,No,No
17031,35468,moreeni,1.1,480105.788,7528184.505,No,Profile,No,No
17032,35469,moreeni,1,480195.7515,7528134.525,No,Profile,No,No
17033,35470,moreeni,1,480285.715,7528084.545,No,Profile,No,No
17034,35471,moreeni,1,480365.6826,7528034.564,No,Profile,No,No
17035,35472,moreeni,0.9,480455.6461,7527974.588,No,Profile,No,No
17036,35473,moreeni,1,480535.6137,7527934.604,No,Profile,No,No
17037,35474,moreeni,1.3,480615.5813,7527884.624,No,Profile,No,No
17038,35475,moreeni,1,480705.5448,7527834.644,No,Profile,No,No
17039,35476,moreeni,1.1,480785.5123,7527774.667,No,Profile,No,No
17040,35477,moreeni,0.9,480885.4718,7527724.687,No,Profile,No,No
17041,35478,moreeni,1.4,480975.4354,7527674.707,No,Profile,No,No
17042,35481,sora,1.5,480015.8328,7529933.809,No,Profile,No,No
17043,35482,moreeni,2,480095.8003,7529863.837,No,Profile,No,No
17044,35483,sora,2.5,480165.7717,7529783.869,No,Profile,No,No
17045,35484,moreeni,2.2,480235.7433,7529723.893,No,Profile,No,No
17046,35485,moreeni,2,480315.7107,7529643.924,No,Profile,No,No
17047,35486,moreeni,1.7,480375.6863,7529583.948,No,Profile,No,No
17048,35487,moreeni,2.5,480455.6537,7529513.976,No,Profile,No,No
17049,35487,moreeni,3.5,480455.6537,7529513.976,No,Profile,No,No
17050,35488,moreeni,2,480525.6252,7529434.008,No,Profile,No,No
17051,35489,sora,2.5,480595.5966,7529364.035,No,Profile,No,No
17052,35490,sora,2.2,480655.5722,7529304.059,No,Profile,No,No
17053,35491,hiekka,2,480735.5397,7529234.087,No,Profile,No,No
17054,35491,sora,3,480735.5397,7529234.087,No,Profile,No,No
17055,35492,moreeni,2,480805.5112,7529164.115,No,Profile,No,No
17056,35493,moreeni,3,480875.4826,7529094.143,No,Profile,No,No
17057,35494,sora,3.5,480965.4461,7529034.166,No,Profile,No,No
17058,35495,hiekka,2.5,481045.4136,7528974.19,No,Profile,No,No
17059,35495,sora,3.5,481045.4136,7528974.19,No,Profile,No,No
17060,35495,sora,4.5,481045.4136,7528974.19,No,Profile,No,No
17061,35495,sora,6,481045.4136,7528974.19,No,Profile,No,No
17062,35496,moreeni,3,481125.3812,7528914.214,No,Profile,No,No
17063,35497,hiekka,3.5,481195.3527,7528854.238,No,Profile,No,No
17064,35498,moreeni,2.8,481285.3162,7528804.257,No,Profile,No,No
17065,35499,moreeni,2.5,481365.2837,7528734.285,No,Profile,No,No
17066,35499,sora,3.5,481365.2837,7528734.285,No,Profile,No,No
17067,35499,sora,3.6,481365.2837,7528734.285,No,Profile,No,No
17068,35500,moreeni,3.3,481445.2512,7528674.309,No,Profile,No,No
17069,35501,moreeni,3.5,481515.2227,7528604.337,No,Profile,No,No
17070,35502,moreeni,3,481585.1942,7528544.361,No,Profile,No,No
17071,35503,moreeni,3,481665.1617,7528474.388,No,Profile,No,No
17072,35503,sora,4,481665.1617,7528474.388,No,Profile,No,No
17073,35503,rapakallio,5,481665.1617,7528474.388,No,Profile,No,No
17074,35503,rapakallio,5,481665.1617,7528474.388,No,Profile,No,No
17075,35504,sora,2.8,481745.1292,7528404.416,No,Profile,No,No
17076,35505,hiekka,3,481815.1006,7528334.444,No,Profile,No,No
17077,35506,moreeni,3.6,481895.0682,7528274.468,No,Profile,No,No
17078,35507,moreeni,4,481975.0356,7528194.499,No,Profile,No,No
17079,35507,moreeni,4.3,481975.0356,7528194.499,No,Profile,No,No
17080,35508,moreeni,2.7,482035.0111,7528134.523,No,Profile,No,No
17081,35509,moreeni,2.7,482114.9787,7528074.547,No,Profile,No,No
17082,35510,moreeni,3,482194.9461,7528004.575,No,Profile,No,No
17083,35511,moreeni,3,482264.9176,7527934.603,No,Profile,No,No
17084,35511,moreeni,4,482264.9176,7527934.603,No,Profile,No,No
17085,35511,moreeni,5,482264.9176,7527934.603,No,Profile,No,No
17086,35512,hiekka,2,482354.881,7527864.63,No,Profile,No,No
17087,35513,hiekka,2.4,482414.8566,7527804.654,No,Profile,No,No
17088,35513,moreeni,2.5,482414.8566,7527804.654,No,Profile,No,No
17089,44063,moreeni,1,485233.7176,7526934.998,No,Profile,No,No
17090,44063,moreeni,2,485233.7176,7526934.998,No,Profile,No,No
17091,44063,moreeni,3,485233.7176,7526934.998,No,Profile,No,No
17092,44063,moreeni,4,485233.7176,7526934.998,No,Profile,No,No
17093,44064,moreeni,1,485293.6931,7526855.029,No,Profile,No,No
17094,44064,rapakallio,2,485293.6931,7526855.029,No,Profile,No,No
17095,44064,rapakallio,2,485293.6931,7526855.029,No,Profile,No,No
17096,44119,rapakallio,1,487782.6924,7527094.932,No,Profile,No,No
17097,44119,rapakallio,1,487782.6924,7527094.932,No,Profile,No,No
17098,44119,rapakallio,1.5,487782.6924,7527094.932,No,Profile,No,No
17099,44119,rapakallio,1.5,487782.6924,7527094.932,No,Profile,No,No
17100,44120,rapakallio,1.5,487692.7289,7527154.908,No,Profile,No,No
17101,44120,rapakallio,1.5,487692.7289,7527154.908,No,Profile,No,No
17102,44121,rapakallio,1.8,487612.7613,7527204.888,No,Profile,No,No
17103,44121,rapakallio,1.8,487612.7613,7527204.888,No,Profile,No,No
17104,44122,rapakallio,1.5,487532.7937,7527254.869,No,Profile,No,No
17105,44122,rapakallio,1.5,487532.7937,7527254.869,No,Profile,No,No
17106,44123,moreeni,1,487452.8262,7527314.845,No,Profile,No,No
17107,44123,rapakallio,2.2,487452.8262,7527314.845,No,Profile,No,No
17108,44123,rapakallio,2.2,487452.8262,7527314.845,No,Profile,No,No
17109,44124,moreeni,2,487362.8627,7527364.825,No,Profile,No,No
17110,44125,hiekka,2,487272.8992,7527424.801,No,Profile,No,No
17111,44126,sora,3,487192.9316,7527474.781,No,Profile,No,No
17112,44127,moreeni,2.5,487112.9641,7527534.758,No,Profile,No,No
17113,44127,moreeni,3.5,487112.9641,7527534.758,No,Profile,No,No
17114,44128,moreeni,2,487032.9966,7527584.738,No,Profile,No,No
17115,44129,moreeni,2,486943.033,7527634.718,No,Profile,No,No
17116,44130,moreeni,2,486853.0695,7527694.694,No,Profile,No,No
17117,44131,moreeni,1,486763.106,7527744.674,No,Profile,No,No
17118,44131,moreeni,2.5,486763.106,7527744.674,No,Profile,No,No
17119,44132,moreeni,1.7,486683.1385,7527804.651,No,Profile,No,No
17120,44134,moreeni,2.2,486513.2074,7527914.607,No,Profile,No,No
17121,44135,moreeni,1.2,486433.2399,7527964.587,No,Profile,No,No
17122,44135,moreeni,2.2,486433.2399,7527964.587,No,Profile,No,No
17123,44135,moreeni,3.2,486433.2399,7527964.587,No,Profile,No,No
17124,44135,moreeni,4.2,486433.2399,7527964.587,No,Profile,No,No
